Feature,Index,SubIndex,Value
Feature 23622,17, test,1.3849248886108398
Feature 23622,18, ideas,1.3268780708312988
Feature 23622,18, your,1.0181313753128052
Feature 23622,18,ts,1.915243864059448
Feature 23622,19, own,1.1703895330429075
Feature 23622,20, E,0.4512154757976532
Feature 23622,20, Ni,0.7124096155166626
Feature 23622,20, as,0.9846199750900269
Feature 23622,20, due,0.9304620027542114
Feature 23622,22, makes,0.6177701950073242
Feature 23622,23, of,1.0239019393920898
Feature 23622,24, environments,0.7645308971405029
Feature 23622,25, 4,0.7525643706321716
Feature 23622,25, 7,0.659449577331543
Feature 23622,25, be,1.0727819204330444
Feature 23622,25, do,0.8460468053817749
Feature 23622,25, you,1.1715116500854492
Feature 23622,27, beat,3.1753058433532715
Feature 23622,27, it,2.211779356002808
Feature 23622,27, makes,2.006016254425049
Feature 23622,27, the,1.2939199209213257
Feature 23622,28, assassins,1.0114623308181765
Feature 23622,28,ces,1.1388660669326782
Feature 23622,29, except,0.7552849650382996
Feature 23622,32, all,0.7561784982681274
Feature 23622,35, I,1.3746638298034668
Feature 23622,35, females,3.9304049015045166
Feature 23622,38, at,1.08708655834198
Feature 23622,38, laughing,0.744426965713501
Feature 23622,38, or,0.7918630838394165
Feature 23622,39, by,0.8863823413848877
Feature 23622,42, If,0.7934145927429199
Feature 23622,43, always,0.9372839331626892
Feature 23622,44, and,0.7020766735076904
Feature 23622,44, them,0.7782570123672485
Feature 23622,45, situations,0.8592697381973267
Feature 23622,48, toy,0.9346733689308167
Feature 23624,12,anned,1.1059083938598633
Feature 23625,39, heart,0.9499821066856384
Feature 2363,31, many,1.606735110282898
Feature 2363,31, things,1.250011920928955
Feature 2363,32, the,0.7882652282714844
Feature 23630,15, where,0.8050405979156494
Feature 23632,33, a,0.9377036094665528
Feature 23632,33, was,2.391425609588623
Feature 23632,42, was,2.427161931991577
Feature 23632,50, so,1.0353758335113523
Feature 23633,14, and,0.8895370364189148
Feature 23633,16, and,1.378002405166626
Feature 23633,18, and,1.2373199462890625
Feature 23633,28, and,0.9688893556594848
Feature 23633,32, and,1.2004560232162476
Feature 23633,44, and,1.4942302703857422
Feature 2365,13,h,2.1838977336883545
Feature 2365,27,ik,2.7323176860809326
Feature 2365,29,lock,1.5481287240982056
Feature 2365,34,H,1.9717814922332764
Feature 2365,41,FP,2.036617040634156
Feature 23651,6, bc,5.084564208984375
Feature 23651,11,uz,7.994181632995605
Feature 23651,22, lol,0.8730607032775879
Feature 23651,28,okin,1.316969394683838
Feature 23651,50, case,0.5906969308853149
Feature 23658,1, be,0.7644253373146057
Feature 23658,3, with,0.8154225945472717
Feature 23658,4, that,1.0264123678207395
Feature 23658,8, by,0.9435136914253236
Feature 23658,10, forming,0.8044697046279907
Feature 23658,10, something,1.029442310333252
Feature 23658,15, in,0.7310035228729248
Feature 23658,15, its,0.718262791633606
Feature 23658,15, position,1.0457993745803833
Feature 23658,15, same,0.8542195558547974
Feature 23658,15, the,0.6348304748535156
Feature 23658,16, return,0.6794420480728149
Feature 23658,18, a,0.6683814525604248
Feature 23658,18, and,0.8127042651176453
Feature 23658,18, find,1.4769474267959597
Feature 23658,18, half,0.802107036113739
Feature 23658,18, return,1.0855824947357178
Feature 23658,18, vanish,0.9583734273910522
Feature 23658,18, year,1.4866834878921509
Feature 23658,19, a,0.5899547338485718
Feature 23658,19, it,1.0295127630233765
Feature 23658,19, rather,0.7406719923019409
Feature 23658,20, I,0.6024885177612305
Feature 23658,22, is,0.8786803483963013
Feature 23658,24, their,0.7329232692718506
Feature 23658,27, as,0.6957573890686035
Feature 23658,27, singer,0.8030901551246643
Feature 23658,38, hurt,1.0283806324005127
Feature 23658,39, thing,0.9334286451339722
Feature 23658,39, until,0.674700915813446
Feature 23658,43, because,0.8556832671165466
Feature 23658,43, give,1.171932816505432
Feature 23658,43, you,0.9977520704269408
Feature 23658,45, the,0.5736591815948486
Feature 23658,48, long,0.6656972765922546
Feature 23662,10, artists,0.6821807622909546
Feature 23663,24, or,0.7087537050247192
Feature 23663,38, at,0.7956097722053528
Feature 23664,34, typical,3.421884298324585
Feature 23664,39, usual,3.801821708679199
Feature 23669,38, get,4.428175449371338
Feature 23670,4, death,7.354856491088867
Feature 23672,6, worry,2.325192213058472
Feature 23672,39, leave,1.118574857711792
Feature 23672,44, tell,0.9192707538604736
Feature 23672,48, keep,2.7102088928222656
Feature 23672,48, me,0.931324303150177
Feature 23676,2, your,0.6994854211807251
Feature 23676,6, my,1.8497440814971924
Feature 23676,6, you,0.6460108757019043
Feature 23676,9, their,0.9583193063735962
Feature 23676,10, your,1.0012390613555908
Feature 23676,12, my,0.8389495611190796
Feature 23676,18, your,1.7310487031936646
Feature 23676,32, your,1.119508147239685
Feature 23676,50, you,0.6752077341079712
Feature 23676,50, your,1.406952977180481
Feature 23679,1, be,0.7486733198165894
Feature 23679,17, are,0.7534221410751343
Feature 23679,45, would,1.0567419528961182
Feature 23680,13, in,0.4773797690868377
Feature 23680,21, in,1.2137386798858645
Feature 23680,21, the,1.1705180406570437
Feature 23682,25, I,0.9398806095123292
Feature 23682,26, upload,0.9128170609474182
Feature 23682,29, in,0.8600078821182251
Feature 23683,7, then,9.28831672668457
Feature 23683,50, than,1.2350099086761477
Feature 23692,4, a,2.301039457321167
Feature 23692,13, a,1.3356692790985107
Feature 23692,14, a,2.4877383708953857
Feature 23692,28, a,1.5058408975601196
Feature 23692,48, a,2.5618832111358643
Feature 23693,50, feelings,5.083198547363281
Feature 23697,11, the,1.5448925495147705
Feature 237,5, your,0.5936570167541504
Feature 237,19, ,0.7583128809928894
Feature 237,50, being,1.7867624759674072
Feature 23700,6, revel,0.9677104353904724
Feature 23702,27, singer,1.5575815439224243
Feature 23703,19,over,0.4021011590957641
Feature 23704,8, mass,0.5609657764434814
Feature 23705,22, really,1.0229568481445312
Feature 23705,35, seems,0.850813627243042
Feature 23705,35,ve,0.6966626644134521
Feature 23705,44, know,0.7538185715675354
Feature 23709,23, rocking,4.2899980545043945
Feature 23709,32, operating,0.8634617328643799
Feature 23710,37, also,1.089640974998474
Feature 23711,1, Try,2.1919045448303223
Feature 23711,1, a,1.9173067808151243
Feature 23711,1, all,2.771578788757324
Feature 23711,1, as,4.093631744384766
Feature 23711,1, be,2.156308650970459
Feature 23711,1, every,3.204108953475952
Feature 23711,1, existence,2.472754001617432
Feature 23711,1, figure,3.3734309673309326
Feature 23711,1, for,1.2053236961364746
Feature 23711,1, growth,3.580890655517578
Feature 23711,1, hard,3.959933042526245
Feature 23711,1, in,2.92966628074646
Feature 23711,1, moment,2.693328857421875
Feature 23711,1, natural,1.251471757888794
Feature 23711,1, not,2.150280714035034
Feature 23711,1, of,2.6390702724456787
Feature 23711,1, only,1.482369899749756
Feature 23711,1, perfection,1.861963987350464
Feature 23711,1, relationship,1.035661220550537
Feature 23711,1, the,2.662951707839966
Feature 23711,1, time,2.5076191425323486
Feature 23711,1, times,3.5885589122772217
Feature 23711,1, to,1.9454562664031985
Feature 23711,2, a,1.0151190757751465
Feature 23711,2, ed,0.786418616771698
Feature 23711,2, healthier,0.9230045080184937
Feature 23711,4, any,0.8786575794219971
Feature 23711,4, completely,0.5769926309585571
Feature 23711,4, given,0.8477638959884644
Feature 23711,6, always,1.1450027227401731
Feature 23711,6, around,1.4625132083892822
Feature 23711,6, be,1.170639991760254
Feature 23711,6, can,0.6979609727859497
Feature 23711,6, people,0.8163061738014221
Feature 23711,6, to,1.6551789045333862
Feature 23711,6, will,0.925051212310791
Feature 23711,6, worry,0.6819407343864441
Feature 23711,9, ,1.078998327255249
Feature 23711,9, 3,0.9859715104103088
Feature 23711,9, I,0.8293634653091431
Feature 23711,9, as,1.9408254623413088
Feature 23711,9, it,1.720337152481079
Feature 23711,9, see,1.282676339149475
Feature 23711,9, wall,0.9093354940414428
Feature 23711,13, A,1.1995173692703247
Feature 23711,13, I,0.9007737636566162
Feature 23711,13, again,1.2091244459152222
Feature 23711,13, be,1.4256218671798706
Feature 23711,13, better,0.7851746082305908
Feature 23711,13, big,1.848022103309632
Feature 23711,13, could,0.7161533236503601
Feature 23711,13, failure,1.8097906112670896
Feature 23711,13, in,1.2954987287521362
Feature 23711,13, just,3.267083644866944
Feature 23711,13, my,2.366485118865967
Feature 23711,13, myself,2.794414758682251
Feature 23711,13, of,2.172317743301392
Feature 23711,13, over,3.222449779510498
Feature 23711,13, part,2.2321712970733643
Feature 23711,13, position,0.9033604264259338
Feature 23711,13, that,1.0949827432632446
Feature 23711,13, to,1.056302785873413
Feature 23711,13, too,3.759722232818604
Feature 23711,13, was,2.621640205383301
Feature 23711,13, were,0.9004333019256592
Feature 23711,13, with,3.119102954864502
Feature 23711,13,loading,2.396209478378296
Feature 23711,15, enough,1.184481143951416
Feature 23711,15, is,0.9576526284217834
Feature 23711,15,nt,0.7438160181045532
Feature 23711,16, and,0.8875675797462463
Feature 23711,16, cheek,1.3340106010437012
Feature 23711,16, gr,1.3925541639328003
Feature 23711,16, more,1.0434532165527344
Feature 23711,16,ins,1.327250838279724
Feature 23711,16,y,1.0243589878082275
Feature 23711,17, Before,1.6027721166610718
Feature 23711,17, ban,1.7007519006729126
Feature 23711,17, believe,0.902292013168335
Feature 23711,17, dont,0.6626490950584412
Feature 23711,17, in,1.1338409185409546
Feature 23711,17, test,1.2594796419143677
Feature 23711,17, the,1.5860047340393066
Feature 23711,17, you,2.0435478687286377
Feature 23711,17,ish,2.3299717903137207
Feature 23711,18, when,1.0053070783615112
Feature 23711,18, you,1.066079020500183
Feature 23711,18,re,0.9449383020401
Feature 23711,20, I,1.0135918855667114
Feature 23711,20, Ni,1.5676666498184204
Feature 23711,20, Si,1.0587512254714966
Feature 23711,20, also,0.9167133569717408
Feature 23711,20, due,1.3657593727111816
Feature 23711,20, me,2.5217995643615723
Feature 23711,20, rarely,0.7190905809402466
Feature 23711,20, strength,1.8639264106750488
Feature 23711,20, to,1.6554583311080933
Feature 23711,20, use,0.923502802848816
Feature 23711,21, look,1.331308126449585
Feature 23711,21, on,1.7469854354858398
Feature 23711,21, see,1.2133058309555054
Feature 23711,21, the,1.2217479944229126
Feature 23711,21, to,0.818708062171936
Feature 23711,21, want,0.9797248840332032
Feature 23711,23, PS,1.014938473701477
Feature 23711,23, a,0.9271016716957092
Feature 23711,23, couple,1.125410556793213
Feature 23711,23, in,1.2487457990646362
Feature 23711,23, put,0.7666338682174683
Feature 23711,23,3,1.2133564949035645
Feature 23711,23,s,1.1702356338500977
Feature 23711,25, 4,2.5247609615325928
Feature 23711,25, 8,1.5137664079666138
Feature 23711,25, be,1.7023839950561523
Feature 23711,25, both,0.8934136033058167
Feature 23711,25, known,2.227630853652954
Feature 23711,25, like,0.9298670291900636
Feature 23711,25, not,2.950961112976074
Feature 23711,25, noticed,1.2519876956939695
Feature 23711,25, same,3.2420101165771484
Feature 23711,25, the,3.2072672843933105
Feature 23711,25, to,1.2810412645339966
Feature 23711,25,s,0.7599407434463501
Feature 23711,29, being,1.41408371925354
Feature 23711,29, called,1.02728533744812
Feature 23711,29, except,0.9883695244789124
Feature 23711,29, for,0.778293251991272
Feature 23711,29, hol,1.4054994583129885
Feature 23711,29, it,1.0590105056762695
Feature 23711,29,mes,1.658828616142273
Feature 23711,30, ,0.5133018493652344
Feature 23711,30, I,0.6966565251350403
Feature 23711,30, It,2.1721725463867188
Feature 23711,30, didnt,1.1483217477798462
Feature 23711,30, kissed,1.011496901512146
Feature 23711,30, know,1.3504550457000732
Feature 23711,30, me,1.90163254737854
Feature 23711,30, of,2.196737289428711
Feature 23711,30, one,2.3570683002471924
Feature 23711,30, those,2.364519119262696
Feature 23711,30, was,2.359262704849243
Feature 23711,31, I,1.1916379928588867
Feature 23711,31, dont,1.9327969551086424
Feature 23711,31, if,1.803471088409424
Feature 23711,31, is,0.7160707116127014
Feature 23711,31, know,1.436491847038269
Feature 23711,31, that,0.8936395645141602
Feature 23711,32, I,1.614423394203186
Feature 23711,32, get,1.7941200733184814
Feature 23711,32, little,0.973050057888031
Feature 23711,32, me,1.2736197710037231
Feature 23711,32, red,2.257464408874512
Feature 23711,33, Im,1.208625078201294
Feature 23711,33, be,0.98784339427948
Feature 23711,33, but,1.3996515274047852
Feature 23711,33, perfect,0.8329583406448364
Feature 23711,33, sadly,1.4331470727920532
Feature 23711,33, the,0.7876976728439331
Feature 23711,33, would,0.7769891619682312
Feature 23711,34, over,1.002369403839111
Feature 23711,35, I,1.2388052940368652
Feature 23711,35, a,1.507461667060852
Feature 23711,35, deal,1.0997275114059448
Feature 23711,35, females,0.7852486371994019
Feature 23711,35, kick,1.821437120437622
Feature 23711,35, like,0.6147658228874207
Feature 23711,35, make,1.1568342447280884
Feature 23711,35, one,2.361147165298462
Feature 23711,35, will,1.0452892780303955
Feature 23711,35, you,1.2692651748657229
Feature 23711,37, an,0.8771207332611084
Feature 23711,37, bat,1.1673583984375
Feature 23711,37, car,0.6983515620231628
Feature 23711,37, of,0.888287365436554
Feature 23711,37, old,0.9051858186721802
Feature 23711,37,ty,1.1754553318023682
Feature 23711,38, at,0.7338810563087463
Feature 23711,38, lawn,1.437445044517517
Feature 23711,38, m,1.6170424222946167
Feature 23711,38, over,1.889501929283142
Feature 23711,38, running,0.8681474924087524
Feature 23711,38, their,1.396492838859558
Feature 23711,38, themselves,1.4184261560440063
Feature 23711,38, with,1.7686415910720823
Feature 23711,38,ower,1.3341432809829712
Feature 23711,39, ,2.4178736209869385
Feature 23711,39, D,2.424797773361206
Feature 23711,39, Ill,2.004634141921997
Feature 23711,39, Im,2.9696202278137207
Feature 23711,39, In,0.6054316163063049
Feature 23711,39, MB,2.51220965385437
Feature 23711,39, Ple,3.3172640800476074
Feature 23711,39, You,0.8749619126319885
Feature 23711,39, between,0.6728597283363342
Feature 23711,39, meet,3.149460792541504
Feature 23711,39, mine,2.438323736190796
Feature 23711,39, the,2.929161548614502
Feature 23711,39, thing,1.6965159177780151
Feature 23711,39, times,1.179027080535889
Feature 23711,39, to,3.293722152709961
Feature 23711,39, work,1.167320966720581
Feature 23711,39, you,3.752743005752564
Feature 23711,39, your,1.743399143218994
Feature 23711,39,P,3.169278383255005
Feature 23711,39,asure,3.261608839035034
Feature 23711,44, I,1.9149225950241089
Feature 23711,44, Im,0.7451735734939575
Feature 23711,44, a,1.9298325777053835
Feature 23711,44, and,1.2787774801254272
Feature 23711,44, few,1.7973370552062988
Feature 23711,44, going,0.8908827304840088
Feature 23711,44, have,2.0754196643829346
Feature 23711,44, psychologist,1.427977442741394
Feature 23711,44, take,1.2099305391311646
Feature 23711,44, to,0.935658037662506
Feature 23711,45, arises,1.0253183841705322
Feature 23711,45, need,1.019493818283081
Feature 23711,45, the,0.5834336280822754
Feature 23711,48, I,1.5453015565872192
Feature 23711,48, friends,0.8283284306526184
Feature 23711,48, have,1.4728772640228271
Feature 23711,48, is,1.504903793334961
Feature 23711,48, me,1.3455629348754883
Feature 23711,48, tell,1.0363222360610962
Feature 23711,50, I,0.8230499029159546
Feature 23711,50, at,1.587149977684021
Feature 23711,50, feelings,0.999470829963684
Feature 23711,50, my,1.0894076824188232
Feature 23711,50, which,1.4868240356445312
Feature 23714,35, deal,0.98709636926651
Feature 23714,39, mine,0.8998045325279236
Feature 23714,46, stocks,0.8457084894180298
Feature 23719,13, position,1.0172477960586548
Feature 23719,14, confirmed,0.8364664316177368
Feature 23719,29, a,0.6167694330215454
Feature 23719,29, as,1.8860018253326416
Feature 23719,29, played,1.7902703285217283
Feature 23719,32, female,0.7437890768051147
Feature 23720,26, from,0.5929027795791626
Feature 23721,39, ,1.1787625551223757
Feature 23727,17, I,0.9102180004119872
Feature 23734,7, your,0.5547096133232117
Feature 23734,11, my,0.8096843957901001
Feature 23734,35, our,0.6754887104034424
Feature 23739,9, their,1.395715594291687
Feature 23739,38, their,0.7323644757270813
Feature 2374,6, be,1.0267114639282229
Feature 2374,6, will,1.2452328205108645
Feature 2374,18, are,1.8522895574569704
Feature 2374,18, still,0.7424889802932739
Feature 2374,19, has,0.6715017557144165
Feature 2374,22, is,0.8535704016685486
Feature 23743,5, your,2.9745993614196777
Feature 23743,10, your,0.7266139388084412
Feature 23743,20, my,4.902558326721191
Feature 23743,31, my,0.9767864346504213
Feature 23743,35, you,1.0951536893844604
Feature 23743,49, my,1.448545217514038
Feature 23746,17,Real,6.994413375854492
Feature 23747,4, a,1.8393884897232056
Feature 23747,4, and,1.842897891998291
Feature 23747,4, game,0.7495304346084595
Feature 23747,5, cool,1.4461839199066162
Feature 23747,5, games,0.8407651782035828
Feature 23747,5, growing,1.2478560209274292
Feature 23747,21, in,0.8580133318901062
Feature 23747,21, the,0.9162658452987672
Feature 23747,23, I,1.8614740371704104
Feature 23747,23, game,0.8638486862182617
Feature 23747,28, the,0.7080801725387573
Feature 23747,29, looked,0.777964174747467
Feature 23747,29, was,0.6688129305839539
Feature 23748,15, example,6.886443138122559
Feature 23748,24, Example,9.741572380065918
Feature 2375,24, Shawn,2.0776965618133545
Feature 2375,24, Spencer,3.305619239807129
Feature 23753,1, Sorry,1.3270031213760376
Feature 23753,9, Using,1.789652943611145
Feature 23753,17, Now,1.1952656507492063
Feature 23753,33, Only,1.2651474475860596
Feature 23754,15, is,1.0820895433425903
Feature 2376,9, baby,6.878660202026367
Feature 23760,6, always,3.6348278522491455
Feature 23760,6, be,1.2736095190048218
Feature 23762,21, with,2.301456928253174
Feature 23762,36, with,0.8679255247116089
Feature 23766,34,H,0.9207647442817688
Feature 23769,1, times,1.8408961296081543
Feature 23769,6, time,0.9721534252166748
Feature 23769,9,days,1.4702574014663696
Feature 23769,39, time,1.8120554685592647
Feature 23769,39, times,2.4437003135681152
Feature 23785,3, functions,8.384769439697266
Feature 23785,20, functions,9.823859214782717
Feature 23785,32, I,0.905509352684021
Feature 23792,22, paper,2.1552481651306152
Feature 23792,37,s,0.9153385162353516
Feature 23798,3, what,1.2548283338546753
Feature 23798,5, What,1.0343005657196045
Feature 23798,31, what,2.0177462100982666
Feature 23798,48, What,1.3392977714538574
Feature 238,8,m,6.382406234741211
Feature 238,9, m,7.4919233322143555
Feature 238,38, m,6.847562313079834
Feature 238,39, MB,1.2645659446716309
Feature 2380,7, live,2.3465065956115723
Feature 23800,31, going,6.9606781005859375
Feature 23800,40, going,8.3167724609375
Feature 23800,44, going,6.777091979980469
Feature 23802,50, absolutely,14.929069519042969
Feature 23803,34, some,1.5694711208343506
Feature 23808,28,0,0.6259477138519287
Feature 23812,6, other,2.102302074432373
Feature 23812,48, other,1.0265166759490967
Feature 23817,47, avatar,1.6865681409835815
Feature 23818,19, a,1.009463906288147
Feature 23819,12,anned,1.5329620838165283
Feature 23819,48, me,0.6890838742256165
Feature 23822,4, is,1.4149655103683472
Feature 23822,7, is,1.4035933017730713
Feature 23822,10, are,1.010890245437622
Feature 23822,15, are,1.7370376586914062
Feature 23822,17, are,1.2315263748168943
Feature 23822,18, are,1.0653843879699707
Feature 23822,22, are,3.287477970123291
Feature 23822,24, was,2.2754552364349365
Feature 23822,27, is,0.7107136845588684
Feature 23822,30, was,0.6562269926071167
Feature 23822,31, is,1.3602397441864014
Feature 23822,32, has,1.057754635810852
Feature 23822,39, is,1.2756879329681396
Feature 23822,42, are,0.821751058101654
Feature 23822,44, are,1.8275023698806765
Feature 23822,44, is,0.9523502588272096
Feature 23822,48, is,1.064516305923462
Feature 23823,24, or,0.8423126935958862
Feature 23824,39, live,0.7124015092849731
Feature 23833,13,h,4.459020614624023
Feature 23833,34,H,6.039080619812012
Feature 23834,15, creatively,0.7937034964561462
Feature 23834,21, ingenious,2.6529619693756104
Feature 23835,5, What,0.7180390954017639
Feature 23835,25, I,1.073818325996399
Feature 23838,35, bad,0.7393900752067566
Feature 2384,13, failure,2.507969856262207
Feature 23843,46, on,0.7000691890716553
Feature 23843,48, friends,1.09749436378479
Feature 23844,13, better,5.0826029777526855
Feature 23845,6, cherish,3.9263529777526855
Feature 23845,6, enjoy,2.7421467304229736
Feature 23845,27, love,1.2287389039993286
Feature 23845,30, liking,0.9145851731300354
Feature 23845,48, like,0.7219550609588623
Feature 23847,32, me,1.205907940864563
Feature 23847,33, me,0.7918135523796082
Feature 23847,48, me,1.079122543334961
Feature 2385,39, MB,0.6090332269668579
Feature 23850,23, did,1.7865076065063477
Feature 23853,6, inner,10.878448486328123
Feature 23857,3, would,1.5904144048690796
Feature 23857,4, is,1.4018515348434448
Feature 23857,6, will,1.618708610534668
Feature 23857,8, followed,1.903531789779663
Feature 23857,9, happen,1.1127514839172363
Feature 23857,13, were,4.068835735321045
Feature 23857,15, often,0.7278581857681274
Feature 23857,17, are,1.6494848728179932
Feature 23857,18, are,2.993953227996826
Feature 23857,18, return,1.80227279663086
Feature 23857,21, want,0.8539530038833618
Feature 23857,24, are,3.474066257476806
Feature 23857,24, dominates,1.3334739208221436
Feature 23857,24, was,1.5990145206451416
Feature 23857,25, do,1.1837087869644165
Feature 23857,31, want,0.7014322876930237
Feature 23857,34, left,1.079805612564087
Feature 23857,39, dont,1.0254541635513306
Feature 23857,42, are,4.143276691436768
Feature 23857,48, is,1.6684961318969727
Feature 23857,48, tell,0.9362212419509888
Feature 23857,49, thats,0.8857370615005493
Feature 23867,9, diary,1.194904923439026
Feature 23867,28, ball,1.145198106765747
Feature 23868,1, as,0.7813979387283325
Feature 23868,2, as,0.8454290628433228
Feature 23868,3, likely,1.0844191312789917
Feature 23868,3, more,1.1512175798416138
Feature 23868,3, than,0.9840556383132936
Feature 23868,5, growing,1.2327234745025637
Feature 23868,15, boring,0.787559986114502
Feature 23868,16, with,1.9606590270996087
Feature 23868,17, are,1.34004545211792
Feature 23868,17, funny,3.206037998199463
Feature 23868,19, sometimes,1.1567929983139038
Feature 23868,20, as,1.2189557552337646
Feature 23868,20, real,1.3212069272994995
Feature 23868,24, as,0.6528350710868835
Feature 23868,24, just,1.616910457611084
Feature 23868,34, like,1.4450513124465942
Feature 23868,37, a,0.7553032636642456
Feature 23868,37, go,2.1499545574188232
Feature 23868,37, like,1.573911428451538
Feature 23868,37, little,1.1667451858520508
Feature 23868,37, would,1.8605577945709229
Feature 23868,38, Like,1.165269136428833
Feature 23868,38, just,1.1015446186065674
Feature 23868,38, weird,0.9021509289741516
Feature 23868,42, great,1.8042141199111936
Feature 23868,42, so,0.8582108020782471
Feature 23868,44, stupid,0.6379543542861938
Feature 23868,45, be,0.6816284656524658
Feature 23868,45, difficult,1.1618572473526
Feature 23868,45, most,0.9123990535736084
Feature 23868,45, the,0.8154586553573608
Feature 23868,50, at,1.1880590915679932
Feature 2387,37, an,1.564792513847351
Feature 23872,1, ,0.8319622278213501
Feature 23872,1, INF,3.75273323059082
Feature 23872,1, Rest,1.446541666984558
Feature 23872,1, before,2.342525243759156
Feature 23872,1, committing,2.4132449626922607
Feature 23872,1, day,2.020179748535156
Feature 23872,1, facebook,2.7732596397399902
Feature 23872,1, friend,3.5776515007019043
Feature 23872,1, his,2.863797664642334
Feature 23872,1, last,4.540110111236572
Feature 23872,1, my,4.212897777557373
Feature 23872,1, next,1.502150058746338
Feature 23872,1, on,3.0254039764404297
Feature 23872,1, peace,0.8167605400085449
Feature 23872,1, posted,3.2726526260375977
Feature 23872,1, suicide,2.2519850730896
Feature 23872,1, the,1.7666499614715576
Feature 23872,1, thing,4.133304119110107
Feature 23872,1,7,0.8108391761779785
Feature 23872,1,J,4.15622615814209
Feature 23872,1,The,5.779741287231445
Feature 23872,2, I,2.594951629638672
Feature 23872,2, and,2.279878854751587
Feature 23872,2, at,3.963987350463867
Feature 23872,2, desk,0.8552953600883484
Feature 23872,2, dont,2.468883752822876
Feature 23872,2, in,0.8188591003417969
Feature 23872,2, least,4.165956497192383
Feature 23872,2, legs,3.0319385528564453
Feature 23872,2, mean,1.6849840879440308
Feature 23872,2, minutes,3.625718593597412
Feature 23872,2, moving,1.3126569986343384
Feature 23872,2, of,3.557880401611328
Feature 23872,2, sitting,1.2529271841049194
Feature 23872,2, them,1.6491881608963013
Feature 23872,2, thirty,3.611117601394653
Feature 23872,2, well,4.581618785858154
Feature 23872,2, while,1.206821322441101
Feature 23872,2, your,0.7832605838775635
Feature 23872,2,Pro,5.644205093383789
Feature 23872,2,br,3.416290521621704
Feature 23872,2,in,4.161545276641846
Feature 23872,2,ut,3.7286980152130127
Feature 23872,2,zac,4.15759801864624
Feature 23872,3, cognitive,1.3320621252059937
Feature 23872,3, come,4.355053424835205
Feature 23872,3, determined,3.494199514389038
Feature 23872,3, do,1.5954264402389526
Feature 23872,3, each,2.955595254898072
Feature 23872,3, functions,0.942429542541504
Feature 23872,3, given,0.8902741074562073
Feature 23872,3, items,4.185129165649414
Feature 23872,3, likely,1.280458927154541
Feature 23872,3, more,1.5156910419464111
Feature 23872,3, or,2.629345893859864
Feature 23872,3, than,1.0094972848892212
Feature 23872,3, that,3.177661180496216
Feature 23872,3, three,4.587311267852783
Feature 23872,3, to,1.583004117012024
Feature 23872,3, type,3.105254411697388
Feature 23872,3, types,0.9777269959449768
Feature 23872,3, up,4.230489253997803
Feature 23872,3, use,1.135053634643555
Feature 23872,3, want,1.8324735164642327
Feature 23872,3, whichever,2.2655282020568848
Feature 23872,3, with,4.022628307342529
Feature 23872,3, would,1.4573328495025637
Feature 23872,3, you,2.2684600353240967
Feature 23872,3,Basically,5.72613000869751
Feature 23872,3,ve,3.3313655853271484
Feature 23872,4, ,3.6747891902923584
Feature 23872,4, Note,1.2879048585891724
Feature 23872,4, Sims,3.441257238388061
Feature 23872,4, a,1.972954511642456
Feature 23872,4, and,2.2118237018585205
Feature 23872,4, at,1.373746633529663
Feature 23872,4, game,2.319592237472534
Feature 23872,4, good,1.934504747390747
Feature 23872,4, in,4.686491966247559
Feature 23872,4, indeed,3.5422158241271973
Feature 23872,4, is,3.355732679367065
Feature 23872,4, moderation,4.029135227203369
Feature 23872,4, one,0.8285380005836487
Feature 23872,4, that,1.001063346862793
Feature 23872,4, things,4.766623973846436
Feature 23872,4, video,2.8579068183898926
Feature 23872,4,All,5.695119380950928
Feature 23872,5, ,3.929742813110352
Feature 23872,5, EN,4.257351875305176
Feature 23872,5, What,3.5824625492095947
Feature 23872,5, and,2.261887550354004
Feature 23872,5, are,1.6903345584869385
Feature 23872,5, current,1.5939635038375854
Feature 23872,5, favorite,1.2140473127365112
Feature 23872,5, games,1.1441850662231443
Feature 23872,5, growing,2.5016913414001465
Feature 23872,5, now,1.5451058149337769
Feature 23872,5, up,2.0621352195739746
Feature 23872,5, video,1.4104474782943726
Feature 23872,5, were,3.077230930328369
Feature 23872,5, what,1.845253586769104
Feature 23872,5, your,1.6994991302490234
Feature 23872,5,Dear,5.148314476013184
Feature 23872,5,FP,4.431506633758545
Feature 23872,6, bc,3.5021209716796875
Feature 23872,6, be,1.0963115692138672
Feature 23872,6, cherish,4.738442420959473
Feature 23872,6, i,3.0541253089904785
Feature 23872,6, id,0.8933975696563721
Feature 23872,6, inner,2.6139490604400635
Feature 23872,6, just,4.861599445343018
Feature 23872,6, me,0.5692058801651001
Feature 23872,6, more,2.057042598724365
Feature 23872,6, most,1.214574933052063
Feature 23872,6, my,2.746626138687134
Feature 23872,6, of,3.84395980834961
Feature 23872,6, other,1.208310842514038
Feature 23872,6, revel,2.957834482192993
Feature 23872,6, solitude,3.5908143520355225
Feature 23872,6, the,4.412089347839356
Feature 23872,6, time,1.2837427854537964
Feature 23872,6, whereas,1.790730357170105
Feature 23872,6, within,2.5159802436828613
Feature 23872,6, work,0.8469080924987793
Feature 23872,6, world,2.5932061672210693
Feature 23872,6,I,5.247910022735596
Feature 23872,6,in,0.933964192867279
Feature 23872,7, and,3.353001832962036
Feature 23872,7, conversations,3.539584159851074
Feature 23872,7, even,2.948906421661377
